ID_PARCEL,SURF_PARC,CODE_CULTU_2018,CODE_CULTU_2019,CODE_CULTU_2020
6779435,2.02,MIE,ORH,TTH
6779417,0.84,ORH,SOG,ORH
6845362,5.98,ORH,ORH,ORH
6823643,1.09,LU7,LUZ,BTH
6823463,4.02,BTH,BTH,ORH
6823462,6.74,BTH,ORH,LIH
6823553,1.67,BTH,ORH,LIH
6823567,7.63,BTH,BTH,ORH
6823557,0.88,BTH,ORH,ORP
6760897,3,LU8,LUZ,LUZ
6838815,5.4,MIS,BTH,MIS
6838728,4.82,ORH,TRN,BTH
6838909,2.25,MIS,MIS,MIS
6838826,1.2,CZH,BTH,BTH
6838736,0.92,MIS,BTH,TRN
6838911,1.09,MIS,BTH,MIS
6838727,1.58,BTH,MIS,BTH
6807890,3.25,ORH,TTH,TTH
6808066,6.74,PTR,TTH,TTH
6807892,2.82,TTH,ORH,TTH
6795635,0.55,TTH,MPC,MIE
6893046,0.55,MLG,MLG,MLG
6894240,0.71,MLG,MLG,MLG
6838816,0.42,PTR,PTR,PTR
6858410,2.8,ORH,BTH,MIS
6823642,0.68,LUZ,LUZ,LUZ
6823466,0.23,LUZ,PTR,PTR
6823645,2.24,ORH,ORP,LUZ
6823476,0.96,ORH,ORP,LUZ
6771249,5.18,BTH,ORH,BTH
6771251,7.69,BTH,BTH,LUZ
6771254,2.96,BTH,ORH,MIE
6771255,2.7,ORH,BTH,LUZ
6771162,1.53,BTH,ORH,BTH
10903231,2.56,PTR,PTR,PTR
6795633,0.73,LU6,LUZ,MPC
6795628,0.96,PTR,MIE,MPC
6795649,0.36,PTR,PTR,PTR
6795627,2.6,ML8,TRE,TRE
6890328,4.17,MLG,PTR,MIE
6890238,0.79,TTH,TTH,TTH
6890424,1.37,MCR,PTR,PTR
6823468,3.01,ORH,ORP,LUZ
6823457,2.16,BTH,BTH,ORP
6823453,0.45,BTH,BTH,ORH
6823473,5.11,LU6,BTH,BTH
6823547,2.22,BTH,BTH,ORH
6823461,5.2,BTH,BTH,ORH
6829375,1.4,TRE,TRE,BTH
6829373,1.34,TTH,TTH,TTH
6829372,0.47,BTH,BDH,BDH
6794335,2.98,PTR,PTR,PTR
6795643,0.12,PTR,PTR,PTR
6795648,4.81,PTR,PTR,PTR
6795647,4.9,PTR,PTR,PTR
6795726,2.46,PTR,PTR,PTR
6794325,0.77,PTR,PTR,PTR
6795732,1.44,PTR,PTR,PTR
6846651,0.21,BTH,BTH,BTH
6850821,0.31,BTH,MLG,MLG
6850829,1.97,TTH,TTH,TTH
6893424,1.47,PTR,PTR,PTR
6892779,1.35,BTH,BTH,MIE
6894944,4.35,BTH,MIE,MIE
6895136,1.09,MIE,BTH,MIE
6895124,2.62,MIE,MIE,MIE
6892792,3.67,PTR,PTR,PTR
6855684,1.33,TTH,TTH,TTH
6855697,3.07,TTH,TTH,TTH
6895043,0.89,PTR,PTR,PTR
6895034,4.8,TTH,MIE,FAG
6895121,3.78,MIE,MIE,MIE
6894941,0.89,BTH,MIE,MIE
6894131,0.88,PTR,LUZ,LUZ
6894140,1.41,PTR,PTR,PTR
6821012,1.47,TTH,TTH,TTH
10891031,2.81,TTH,TTH,TTH
6820833,1.76,TTH,TTH,TTH
6820824,0.97,TTH,TTH,PTR
6892612,1.38,PTR,PTR,PTR
6892613,2.22,TTH,TTH,TTH
6892618,1.93,TTH,TTH,TTH
6892862,2.09,PTR,PTR,PTR
6855682,0.56,SGH,SGH,PTR
10903546,0.36,TTH,PTR,PTR
10910237,2.52,MIE,MIE,MIE
10910241,3.99,MIE,MIE,MIE
6895041,1.8,MIE,BTH,MIE
10891207,1.73,TTH,TTH,TTH
6820923,1.99,TTH,TTH,TTH
6892689,2.84,TTP,PTR,PTR
6892698,2.05,MIE,BTH,TTH
6855679,0.78,PTR,PTR,TTH
6855798,0.62,TTH,TTH,TTH
6855691,0.6,TTH,TTH,PTR
6793123,2.01,TTH,TTH,PTR
6895035,4,MIE,MIE,MIE
6895135,1,MIE,BTH,BTH
10910239,0.86,MIE,MIE,MIE
10910240,4.61,MIE,MIE,MIE
6892519,0.83,PTR,PTR,PTR
6888237,2.36,BTH,MIS,BTH
6888317,0.66,BTH,MIS,BTH
6888320,0.41,MIS,MIS,MIS
6876595,1.33,BTH,BTH,BTH
6876371,1.41,BTH,BTH,BTH
6875060,3.71,TRN,BTH,BTH
6876583,1.27,TRN,BTH,BTH
6875072,3.91,TRN,BTH,BTH
6876580,2.77,TRN,BTH,BTH
6847236,3.72,MLG,MLG,MLG
10907462,1.39,PTR,TTH,TTH
6798672,1.87,MIE,BTH,BTH
6799064,0.52,MIE,BTH,BTH
6797363,4.47,BTH,ORH,MLC
6797350,1.04,MC8,LUZ,LUZ
6798669,2.74,MIE,BTH,BTH
6797357,1.02,LU7,LUZ,LUZ
6799129,1.6,BTH,ORH,MIE
6798676,1.35,BTH,BTH,ORH
6797344,3.12,ORH,MIE,BTH
10912403,1.63,BTH,ORH,SOG
6875061,2.36,TRN,BTH,BTH
6875073,1.51,ORH,TRN,BTH
6875065,7.74,ORH,TRN,BTH
6876375,2.59,BTH,BTH,BTH
6876365,4.58,BTH,ORH,TRN
6876586,3.02,BTH,ORH,TRN
6876358,0.81,BTH,ORH,TRN
6876594,1.69,TRN,BTH,BTH
6875074,9.15,TRN,BTH,BTH
6876360,2.22,TRN,BTH,BTH
6875067,2.35,TRN,BTH,BTH
6847133,0.81,TTH,TTH,PTR
10906350,1.35,PTR,PTR,PTR
6847310,8.66,PTR,PTR,PTR
6847139,13.1,PTR,PTR,PTR
6821027,0.7,TTH,TTH,TTH
6876590,1.27,BTH,ORH,TRN
6875078,5.82,BTH,BTH,TRN
6876367,3.49,ORH,TRN,BTH
6876592,1.13,BTH,BTH,BTH
6876364,2.05,LUZ,LUZ,LUZ
6875069,1.12,TRN,BTH,BTH
6876587,2.69,ORH,TRN,BTH
6875071,0.3,BTH,BTH,BTH
6876582,4.5,BTH,LUZ,LUZ
6876369,7.07,BTH,BTH,TRN
6847137,2.68,TTH,TTH,TTH
6847232,0.64,TTH,TTH,TTH
10906743,0.7,PTR,PTR,PTR
10906742,0.74,PTR,PTR,PTR
6762370,1.11,PTR,PTR,PTR
6892217,1.91,TTH,TTH,PTR
6897691,1.94,PTR,PTR,PTR
6797527,3.63,BTH,BTH,ORH
6799059,1.46,BTH,BTH,ORH
6797345,10.01,ORH,MIE,BTH
6799047,4.86,BTH,ORH,MIE
6797355,1.07,ORH,MIE,BTH
6797422,0.58,ORH,ORH,MIE
6897707,1.37,PTR,PTR,PTR
6897690,0.51,TTH,TTH,MLG
10906580,3.79,PTR,PTR,PTR
6897699,2.37,PTR,PTR,PTR
6897706,3.2,MCR,PTR,PTR
6865021,2.25,LU6,LUZ,LUZ
6803899,2.71,PTR,PTR,PTR
6802514,0.83,TTH,TTH,AVP
6896131,2.14,PTR,PTR,PTR
6897798,1.16,ORH,MCR,MCR
10906739,3.31,PTR,PTR,PTR
10906558,3.19,PTR,PTR,PTR
6797352,1.95,LU7,LUZ,LUZ
6799063,1.5,BTH,BTH,ORH
6799126,0.63,ORH,MIE,BTH
6799048,3.1,MIE,BTH,BTH
6797360,3.21,MIE,BTH,BTH
6797356,0.37,BTH,ORH,MIE
6799056,0.46,MIE,BTH,BTH
6797362,4.73,BTH,ORH,SOG
6797421,0.9,BTH,ORH,SOG
6799127,0.72,MIE,BTH,BTH
6832958,2.08,PTR,PTR,BTH
10907938,6.35,BTH,ORH,MIE
6832775,6.37,TTH,PTR,MLG
6803901,3.46,PTR,PTR,PTR
10907942,2.25,BTH,TTH,MCR
6832953,3.52,PTR,PTR,PTR
6850750,2.1,TTH,MLG,MLG
6850751,1.15,BTH,TTH,TTH
6850822,0.46,BTH,TTH,RGA
6850823,3.12,MLG,MLG,MLG
6893576,0.72,PTR,PTR,PTR
10907982,2.07,MLG,MLG,MLG
6878032,6.83,TTH,MIE,BTH
6878037,1.02,BTH,TTH,TTH
6877860,7.38,BTH,TTH,MIE
10896465,2.19,MIE,BTH,TTH
6877947,4.72,BTH,BTH,TTH
6877954,0.63,AVH,BTH,TTH
6873806,1.34,TTH,TTH,TTH
6755383,2.61,TTH,TTH,TTH
6755469,1.13,MLG,MLG,MLG
6755463,2,MLG,MLG,MLG
10904935,3.73,TTH,TTH,TTH
6755381,2.21,MLG,MLG,MLG
6755374,1.78,MLG,MLG,MLG
6755377,5.87,CZH,BTH,BTH
6801812,2.8,PTR,BTH,ORP
10911182,1.62,ORP,ORP,LUZ
10911181,1.6,LU8,LUZ,LUZ
6801894,0.2,LU8,LUZ,LUZ
6891197,2.52,LUZ,LUZ,BTH
6891123,1.55,MIE,BTH,ORH
6891209,1,LUZ,LUZ,LUZ
6816954,0.28,BTH,BTH,BTH
6900075,0.16,BTH,BTH,BTH
6844126,1.08,TTH,TTH,PTR
10913036,1.66,MLG,MLG,MLG
10913035,1.79,TTH,MIE,MIE
10913037,1.16,MIE,MIE,MIE
6885270,1,TTH,PTR,PTR
6885355,1.31,MLG,MLG,MLG
6885273,1.1,PTR,PTR,PTR
6891200,1.17,LUZ,LUZ,PTR
6891290,2.21,ORH,TTH,MLF
6891125,0.74,ORH,MIE,MIE
6823296,0.25,LU8,LUZ,LUZ
6820857,1.15,BTH,BTH,ORH
6765681,4.28,BTH,LUZ,LUZ
6765603,1.23,MIS,BTH,TRN
6765607,0.73,BTH,TRN,BTH
6765679,2.39,BTH,ORH,LUZ
6765596,18.05,CZH,BTH,LUZ
6765611,1.21,BTH,ORH,LUZ
6765687,4.23,BTH,MIS,BTH
6765688,1.29,BTH,ORH,LUZ
6765604,8.55,BTH,TRN,BTH
6765690,5.05,BTH,TRN,BTH
6765593,1.39,MIS,MIS,MIS
6765682,0.26,CZH,BTH,LUZ
6891207,5.74,TTH,MIE,BTH
6891206,0.49,BTH,ORH,TTH
6891124,3.05,BTH,ORH,TTH
6891202,4.2,BTH,TTH,TTH
6891211,1.88,TTH,MIE,BTH
6858071,6.83,BTH,BTH,RGA
6858072,2.98,BTH,BTH,LEC
6858064,1.05,LU7,LUZ,BTH
6858066,1.28,LU7,LUZ,LUZ
6858061,2.41,LU6,LUZ,LUZ
6858063,1.5,LU6,LUZ,LUZ
6858062,1.22,ORH,LEC,BTH
6858067,1,ORH,LEC,BTH
6858060,2.54,MLG,MLG,BTH
6858065,0.82,ORH,LEC,BTH
6820863,3.3,LU6,LUZ,BTH
6812584,0.99,PTR,PTR,PTR
10911337,2.06,PTR,PTR,PTR
6843312,1.55,MIE,MIE,MLG
6843305,3.91,PTR,PTR,PTR
6753220,0.99,BTH,MIS,BTH
6753219,1.27,BTH,ORH,TRN
6753210,2.04,BTH,TRN,BTH
6753222,1.58,BTH,BTH,ORH
10907053,1.68,BTH,MIS,BTH
6857822,1.2,BTH,MIS,BTH
10891894,2.48,PTR,PTR,PTR
10891895,0.92,PTR,PTR,PTR
6769521,5.57,TTH,TTH,TTH
6838009,2.72,AVP,PTR,PTR
6838015,6.32,TTH,TTH,PTR
6838018,1.36,TR6,TRE,TRE
10890386,4,TTH,MCR,BTH
6834121,10.68,BTH,TRN,BTH
6834122,2.52,BTH,TRN,BTH
6834037,4.5,BTH,TRN,BTH
6834134,4.39,BTH,BTH,MIS
6834131,2.97,LU7,BTH,CZH
6834043,0.95,BTH,BTH,TRN
6769524,0.97,TTH,TTH,TTH
6769530,0.81,PTR,PTR,SOG
6769529,1.94,PTR,TTH,TTH
6769535,1.3,PTR,TTH,TTH
6769534,2.05,TTH,PTR,PTR
6769621,3.77,PTR,PTR,PTR
6769622,1.91,PTR,PTR,TTH
6769624,1.17,TTH,TTH,PTR
6804614,2.06,BTH,BTH,MIS
6765683,0.88,BTH,LUZ,LUZ
6765612,0.38,BTH,LUZ,LUZ
6765598,1.02,BTH,ORH,LUZ
6765601,1.19,BTH,ORH,LUZ
6765599,7.31,BTH,MIS,BTH
6765614,3.53,MIS,BTH,TRN
6765613,5.93,MIS,MIS,MIS
6765608,3.03,BTH,ORH,LUZ
6765689,2.18,BTH,MIS,BTH
6765680,5.25,MIS,BTH,TRN
6821520,0.6,PTR,PTR,PTR
6834038,1.39,BTH,TRN,BTH
6834129,1.21,BTH,TRN,BTH
6834123,11.36,TRN,BTH,CZH
6769540,1.66,PTR,PTR,SOG
6769528,0.63,TTH,TTH,PTR
6850553,0.57,LUZ,MLG,MLG
6850473,1.6,TTH,LUZ,LUZ
6850470,1.7,TTH,PTR,MLG
6850469,2.25,TTH,TTH,RGA
6850563,1.31,RGA,RGA,RGA
6804604,2.01,BTH,TRN,BTH
6843133,0.32,PTR,PTR,AVP
6843132,1.21,MIE,MIE,RGA
6843116,3.73,MLG,MLG,MLG
6843117,1.12,PTR,PTR,MIE
6850557,0.25,RGA,RGA,RGA
6850571,0.49,TTH,TTH,RGA
6846021,1.23,PTR,PTR,PTR
6846025,3.14,TTH,MOH,TTH
6845946,1.77,PTR,PTR,PTR
6845841,0.69,TTH,MIE,TTH
6879190,0.55,ORP,PTR,PTR
10890382,2.5,TTH,MCR,BTH
6838106,2.26,PTR,BTH,TTH
6838010,1.77,PTR,MIE,TTH
6845738,1.87,PTR,PTR,PTR
6845745,1.69,TTH,MIE,TTH
6845839,1.91,MIE,TTH,PTR
6845926,1.19,MIE,TTH,MIE
6845942,0.48,MOH,MLG,MLG
6843032,0.73,MIE,MIE,MLG
6843134,1.87,PTR,MIE,MIE
10911347,1.91,MLG,PTR,MIE
6885785,1.63,ORP,PTR,PTR
6878529,2.22,TTH,TTH,ORH
6905190,0.7,MOH,MIE,TTH
6845947,2.51,TTH,MIE,TTH
6845829,0.44,PTR,PTR,PTR
6845845,0.24,PTR,PTR,PTR
6845847,1.19,MLG,PTR,PTR
10903824,0.38,PTR,PTR,PTR
10903823,3.67,PTR,PTR,PTR
10903826,4.2,PTR,PTR,PTR
6845752,0.95,PTR,PTR,PTR
6845930,0.24,MOH,MLG,MLG
6843036,0.86,MLG,MLG,MLG
6843038,2.71,MLG,MLG,MLG
6844124,0.67,MLG,MLG,PTR
6844119,0.41,TTH,TTH,AVP
6844121,0.35,MLG,MLG,PTR
6844039,1.01,TTH,TTH,PTR
6879443,0.68,PTR,PTR,PTR
6773227,1,TTH,TTH,TTP
6773216,1.96,TTH,TTH,ORH
6845924,1.9,MLG,PTR,PTR
6845931,0.6,PTR,PTR,PTR
6845838,1.56,MIE,TTH,MIE
6845927,1.95,PTR,PTR,PTR
6845830,0.35,PTR,PTR,PTR
6845750,2.37,TTH,TTH,PTR
6846022,0.49,PTR,MIE,TTH
6845932,3.24,TTH,MIE,TTH
6845735,0.88,MLG,PTR,PTR
6845944,2.35,MIE,TTH,PTR
6845842,0.64,PTR,PTR,PTR
6895613,0.41,TTH,TTH,TTH
6773217,0.87,BTH,BTH,TTH
6773235,0.78,BTH,BTH,BTH
6773234,1,BTH,BTH,BTH
6773232,0.33,BTH,TTH,TTH
6773135,0.69,TTH,TTH,TTP
6895702,1.39,TTH,PTR,PTR
6896216,2.4,TTH,ORH,TTH
6896220,1.05,TTH,TTH,TTH
6878038,5.26,MIE,BTH,BTH
6877944,1.13,AVH,BTH,TTH
6861311,0.87,BTH,BTH,TRN
6861232,2.51,BTH,BTH,TRN
6861233,1.49,BTH,BTP,AVP
6861234,0.87,CZH,BTH,BTH
6861310,0.91,CZH,BTH,CZH
6894662,1.05,ORH,TTH,ORH
6894664,1.91,ORH,TTH,ORH
10891891,0.39,ML8,BTH,TTH
6820141,1.13,MIE,MLG,MLG
6895527,3.59,MIE,BTH,TTH
6850987,0.74,ORH,ORH,ORH
6816034,1.03,BTH,TRN,BTH
6816037,5.48,BTH,BTH,CZH
6895348,2.3,BTH,MIE,BTH
6895280,1.85,CZH,BTH,TTH
6895360,4.75,CZH,BTH,MIE
6891619,1.41,MCR,PTR,PTR
6895441,3.11,MIE,BTH,TTH
6895442,2.44,MIE,BTH,TTH
10904313,2.82,BTH,MIE,BTH
6895270,9.34,TTH,MIE,BTH
6895522,5.61,BTH,MIE,BTH
6895279,4.07,BTH,TTH,ORH
6895277,5.99,MIE,BTH,TTH
6895276,4.78,TTH,ORH,MIE
6895352,1.09,TTH,MIE,BTH
6895358,4.23,TTH,ORH,RGA
6895357,3.55,MIE,BTH,TTH
10904316,6.32,TTH,TTH,ORH
10900201,1.28,AVP,PTR,PTR
6763204,0.74,PTR,AVP,PTR
10899879,1.87,MLG,PTR,PTR
6769738,3.06,PTR,PTR,PTR
6769744,0.76,TTH,ORP,PTR
6885832,2.43,PTR,PTR,PTR
6758056,2.65,BTH,BTH,TRN
6758060,0.49,LU8,LUZ,LUZ
6758059,7.62,BTH,BTH,ORH
6758227,1.59,BTH,TRN,BTH
6758135,1.16,ORH,TRN,AVH
6758613,0.77,MCR,PTR,PTR
10905319,0.88,MIS,BTH,TRN
6804953,3.29,MIS,BTH,MIS
6805043,0.8,MIS,BTH,FVL
6804947,8.81,BTH,MIS,BTH
6804938,0.82,FVL,MIS,BTH
6804965,5.58,MIS,BTH,BTH
6804962,1.39,TRN,BTH,BTH
6769266,0.95,TTH,ORP,PTR
6769261,1.42,TTH,PTR,PTR
6820970,0.97,PTR,PTR,PTR
10899877,0.92,PTR,PTR,PTR
6769263,1.98,PTR,TTH,TTH
6892885,3.42,MCR,MCR,MCR
10896291,4.12,MIS,BTH,TRN
6804948,1.53,MIS,BTH,TRN
6805049,2.68,TRN,BTH,BTH
6804957,0.36,MPP,MIS,BTH
6804875,0.36,MPP,MIS,BTH
6804954,3.28,MIS,BTH,MIS
10905337,4.61,MIS,BTH,MIS
6804955,0.6,TRN,BTH,TRN
10905321,3.19,LUZ,BTH,BTH
6804946,2.86,MIS,BTH,TRN
6761741,0.28,PTR,PTR,PTR
6751830,0.84,TTP,ORP,TTH
6761733,2.22,AVP,AVP,AVP
6822923,2.28,TTH,TTH,BTH
6822940,1.35,MLG,MLG,BTH
6799298,3.95,PTR,PTR,PTR
6804963,0.85,TRN,BTH,TRN
6804964,0.96,BTH,FVL,BTH
6804945,9.64,BTH,MIS,BTH
6865658,3.11,PTR,PTR,PTR
6865750,1.97,TTH,TTH,TTH
6865660,1.79,PTR,PTR,PTR
6787616,1.22,MLG,MLG,MLG
6787437,1.75,TTH,MPC,MPC
6787611,0.99,BTH,BTH,TTH
6787606,1.55,ORH,PTR,PTR
10899941,1.01,MLG,PTR,PTR
6787432,1,BTH,TTH,TTH
6809693,1.39,ORH,ORH,ORH
6821518,1.45,MLG,MLG,MLG
6821519,0.47,PTR,PTR,PTR
6885256,1.99,TTH,TTH,PTR
6885255,2.04,PTR,PTR,PTR
6885272,1.6,PTR,PTR,PTR
6885279,2.75,MIE,TTH,TTH
6885354,1.01,TTH,TTH,PTR
6892884,5.16,MLG,PTR,PTR
6787510,3.94,MLG,MLG,MLG
6787503,0.53,MLG,MLG,MLG
6787511,2,BTH,ORH,ORH
6820158,3.25,MIE,BTH,TTH
6821521,2.24,MLG,PTR,PTR
6821524,1.17,MIE,MLG,MLG
6775127,1.93,TTH,TTH,TTH
6882722,1.14,BTH,MLC,MLC
6882806,1.08,BTH,BTH,MLC
6882800,0.92,TTH,MLC,MLC
6882804,1.21,ORH,MLC,MLC
6766571,0.8,PTR,PTR,PTR
6766561,0.68,TTH,TTH,TTH
6768186,0.7,PTR,PTR,PTR
6768185,0.5,AVP,PTR,PTR
6773790,1.88,TTH,TTH,TTH
10909817,4.15,LUZ,BTH,TTH
6773777,1.66,BTH,LUZ,LUZ
6882734,1.57,MC7,MLC,MLC
6882718,3.87,PTR,PTR,PTR
6882717,3.53,PTR,PTR,PTR
6882901,1.43,BTH,MLC,MLC
6882802,2.01,MC8,MLC,MLC
6768183,0.28,AVP,PTR,PTR
6768189,0.74,PTR,PTR,PTR
6768180,0.32,PTR,PTR,PTR
6768179,0.52,PTR,PTR,PTR
6773782,4.03,BTH,LUZ,LUZ
6773787,0.7,TTH,TTH,TTH
10909819,0.21,PTR,PTR,PTR
6773885,1.49,TTH,TTH,TTH
6882645,0.9,BTH,BTH,MLC
6882908,1.41,PTR,TTH,ORH
10906608,1.16,BTH,TTH,ORH
6813811,2.3,ORP,ORH,BTH
6813816,1.44,ORP,ORH,MIE
6813818,0.9,ORP,ORH,BTH
10909818,1.4,PTR,BTH,TTH
6882909,3.39,MC8,MLC,MLC
6882733,0.62,ORH,MLC,MLC
10906609,0.43,PTR,PTR,SOJ
6882735,0.41,TTH,TTH,AVH
6872223,0.44,PTR,PTR,PTR
10892893,1.56,TTH,MIE,TTH
10892895,0.86,PTR,PTR,PTR
6872224,0.82,PTR,PTR,PTR
6863582,1.3,TTH,TTH,TTH
6771671,0.76,TTH,PTR,PTR
6771588,1.16,PTR,PTR,PTR
6872153,1.53,PTR,MLG,MLG
6872053,2.8,TTH,MIE,TTH
6872237,1.26,TTH,MIE,TTH
6872067,3.12,TTH,PTR,MIE
6863586,1.91,PTR,PTR,PTR
6771675,0.88,TTH,TTH,TTH
6895169,0.33,PTR,PTR,TTH
6895171,0.72,PTR,PTR,TTH
6895092,0.09,PTR,PTR,TTH
6895090,0.48,PTR,PTR,TTH
6872222,0.44,MOH,MLG,MLG
6872068,0.7,MIE,TTH,MIE
6872236,2.93,PTR,PTR,PTR
6857013,1.9,PTR,PTR,PTR
6857011,1.09,BTH,MLG,MLG
6857012,1.47,PTR,PTR,PTR
6857008,2.41,BTH,BTH,BTH
6857118,0.9,MLG,PTR,PTR
6857209,0.8,PTR,PTR,PTR
6857213,0.88,TTH,TTH,PTR
6893428,0.6,LU7,LUZ,LUZ
6893611,0.57,LU7,LUZ,LUZ
6893432,0.61,AVP,TTH,TTH
6893691,0.3,LU8,LUZ,LUZ
6893436,0.37,AVP,TTH,TTH
6795392,0.59,MIE,TTP,TTH
6795594,0.93,TTH,AVP,MIE
6795695,1.39,ORH,TTP,MIE
10908074,3.06,TTH,TTP,MIE
6893438,0.28,LU8,LUZ,LUZ
6857092,6.49,BTH,MIS,BTH
6857093,11.92,TRN,BTH,BTH
6857101,1.28,BTH,TRN,BTH
6857089,3.87,MIS,MIE,BTH
6857003,7.02,BTH,TRN,BTH
6857000,2.85,TRN,BTH,BTH
6795308,0.48,MIE,ORP,TTH
6795404,0.17,PTR,PTR,PTR
6795686,2.61,BTH,ORP,MIE
6795488,2.28,BTH,MIE,MIE
6795771,0.36,BTH,MIE,MIE
6857091,6.23,BTH,BTH,MIE
6857086,2.24,LU6,LUZ,LUZ
6857087,2.44,BTH,BTH,LIH
6857085,1.23,BTH,MIS,MIS
6857095,1.96,MIS,BTH,BTH
6857096,3.76,BTH,TRN,BTH
6857098,2.59,BTH,BTH,LIH
6856998,3.62,BTH,LUZ,LUZ
6795502,1.16,MIE,MIE,MIE
6795487,0.85,BTH,MIE,MIE
6795400,0.63,TTH,TTP,MIE
6882638,0.82,PTR,PTR,BTH
6795584,0.22,MIE,ORP,ORP
6795588,2.35,MIE,TTP,MIE
6795768,0.87,MIE,MIE,TTH
6795699,3.82,BTH,TTP,MIE
6795767,9.1,ORH,MIE,TTH
6795496,3.37,TTH,MIE,MIE
6800571,0.94,ORH,MIE,BTH
10889481,0.98,BTP,PTR,PTR
6809170,2.06,PTR,PTR,PTR
10889482,1.85,MCR,PTR,PTR
10889485,1.28,PTR,PTR,PTR
10889486,2,PTR,PTR,PTR
6863709,1.97,ORH,PTR,PTR
6763590,2.52,PTR,PTR,PTR
6844489,1.61,TTH,TTH,TTH
6844491,2.11,TTH,TTH,TTH
6809253,1.71,SGH,MCR,MCR
6809250,1.45,PTR,PTR,PTR
10910116,0.92,TTH,PTR,PTR
10910124,3.64,PTR,PTR,PTR
6756205,1.37,LUZ,LUZ,LUZ
6831523,2.6,MIE,MIE,MIE
6814427,0.2,ORH,TTH,BTP
6814426,0.94,ORH,TTH,BTP
6814434,0.5,BTH,ORH,BTP
6814435,0.18,BTH,ORH,BTP
6814415,1.36,TTH,BTH,TTH
6814432,0.91,BTH,BTP,TTH
6751436,0.47,TTH,PTR,PTR
6847197,1.03,CZH,PTR,PTR
6847364,1.34,MLG,MLG,PTR
10911115,3.01,MIE,MIE,PTR
10911116,2.42,PTR,PTR,MIE
6831457,0.81,MIE,MIE,MIE
6807955,1.52,BTH,ORH,CZH
6847279,2.86,MLG,MLG,PTR
6751453,3.67,ML7,MLG,MLT
6844398,1.59,BTH,TTH,TTH
6844468,0.7,MLG,MLG,MLG
6844579,2.61,BTH,TTH,TTH
10889822,1.43,PTR,PTR,PTR
6872351,0.32,ORP,MLG,MLG
10892301,1.89,LU7,LUZ,LUZ
10892302,1.88,LU8,LUZ,BTH
10889501,2.34,MIE,MIE,PTR
10889503,2.18,MIE,PTR,PTR
6872342,0.41,PTR,PTR,PTR
6872441,0.94,PTR,PTR,PTR
6872353,0.25,BTH,TTH,ORP
6872346,0.7,ORP,TTH,TTH
6802539,0.69,BTH,BTH,LUZ
6802526,0.64,BTH,BTH,BTH
6802450,1.36,BTH,BTH,BTH
10889944,0.81,PTR,TTH,MCR
6784338,0.84,PTR,PTR,PTR
6784337,2.3,MCR,PTR,PTR
10889948,0.6,MCR,PTR,PTR
10889924,0.63,MCR,PTR,PTR
6872444,0.26,BTH,ORP,BTH
6808045,1.22,LU7,LUZ,LUZ
6807958,0.18,BTH,BTH,CZH
6808047,2.65,BTH,TRN,BTH
6808051,1.43,ORH,TRN,BTH
6808044,4.94,BTH,BTH,BTH
6808142,3.38,CZH,BTH,BTH
6808059,0.22,LU8,LUZ,LUZ
6808060,2.82,LU8,LUZ,LUZ
6807957,0.88,BTH,ORH,TRN
6808048,1.67,TRN,BTH,BTH
6807961,1.22,BTH,BTH,TRN
6808039,2.17,BTH,BTH,TRN
6808038,0.46,CZH,BTH,BTH
6808050,1.63,CZH,BTH,BTH
6808136,5.13,BTH,BTH,CZH
6807959,4.92,TRN,BTH,BTH
6808058,0.66,BTH,BTH,ORH
6808140,1.13,BTH,ORH,TRN
6808040,1.21,BTH,ORH,TRN
6884387,3.89,MCR,PTR,PTR
10889928,1.18,MCR,PTR,PTR
10889941,1.78,PTR,PTR,PTR
6784508,1.15,PTR,MCR,MCR
6784511,1.27,ORH,PTR,PTR
10889962,1.83,PTR,PTR,PTR
6855675,8.47,MIS,BTH,MIS
6855748,4.77,MIE,ORH,MIS
6855769,3.92,BTH,AVP,BTH
6855763,5.64,AVP,BTH,ORH
6855749,6.51,MIS,BTH,TRN
6855761,2.33,BTH,MIS,BTH
6855756,2.7,BTH,MIE,BTH
6855755,1.36,BTH,MIS,BTH
10909535,3.52,TTH,TTH,PTR
6862278,2.4,PTR,PTR,PTR
6862280,2.54,LU6,LUZ,PTR
6807960,0.21,LU8,LUZ,LUZ
6808055,0.83,BTH,BTH,TRN
6808053,0.64,BTH,BTH,TRN
6808139,2.92,BTH,BTH,ORH
6808043,6.07,LEC,BTH,BTH
6808054,1.02,BTH,BTH,TRN
6808049,4.34,ORH,TRN,BTH
6808052,4.5,BTH,BTH,ORH
6808057,2.44,BTH,TRN,BTH
6808137,1.29,BTH,BTH,TRN
10889958,0.17,PTR,PTR,PTR
6784326,2.34,ORH,PTR,PTR
6784328,0.85,PTR,PTR,PTR
10889961,0.31,PTR,PTR,PTR
6784432,0.34,PTR,PTR,PTR
10889971,0.89,PTR,PTR,PTR
6784517,0.67,PTR,PTR,MCR
6784513,0.26,PTR,PTR,PTR
6784514,0.99,PTR,PTR,MCR
6784512,0.25,PTR,PTR,MCR
6801965,2.51,ORH,CZH,BTH
6801973,3.94,PTR,PTR,PTR
6802066,0.83,ORH,TRE,BTH
6855768,3.6,ORH,MIS,BTH
6855759,10.79,TRN,BTH,MIS
6876607,2.97,MLG,PTR,PTR
6801967,1.52,ORH,TRE,BTH
6801964,6.72,CZH,BTH,BTH
