system:index,belongsTo,pointID,.geo
000000000000000084db_0000000000000000084f,63011,10903747,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033a_00000000000000006f76,63319,6815245,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cd3_00000000000000002658,63003,6825429,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002dbb_00000000000000002c09,63431,13282179,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000040a7_000000000000000018b3,63469,13292871,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004430_00000000000000007d0a,63465,13296582,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034e_000000000000000067a6,63136,6879731,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000673_00000000000000001b42,63139,6865641,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c34_0000000000000000712e,63137,13281189,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000354e_000000000000000080f6,63420,13286405,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000079dd_00000000000000002d88,63309,6889098,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008066_00000000000000001b42,63139,6794442,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008301_00000000000000004dc7,63147,6764668,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009240_0000000000000000024e,63151,10910577,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a71b_000000000000000006ff,63412,10901183,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002e76_000000000000000061c6,63002,13282519,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000030e4_00000000000000001a81,63291,13284025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003cac_00000000000000000cf3,63211,13290178,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006959_00000000000000001b42,63139,6837236,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000074d8_000000000000000006ff,63412,10897225,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000074f5_00000000000000007c20,63463,10892857,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a5da_0000000000000000356b,63088,6886967,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e60e_000000000000000004e3,63448,6843765,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051a_000000000000000016ab,63138,6873675,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000666_00000000000000007c20,63463,6801176,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009b07_00000000000000003a47,63430,6894795,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c70f_00000000000000005074,63079,6820258,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c8_0000000000000000377e,63392,6882328,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e26_00000000000000007889,63387,6758937,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000502b_00000000000000001b35,63086,6847176,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006b2e_00000000000000004896,63066,10891960,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a734_000000000000000018b3,63469,6887610,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b21e_00000000000000004062,63226,6775369,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e232_00000000000000001538,63210,6825162,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000075f1_00000000000000000cf3,63211,6806589,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007c04_00000000000000007c20,63463,6865139,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000081f1_000000000000000006ff,63412,6810702,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008abf_000000000000000018af,63196,6809166,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000abd9_00000000000000006f76,63319,4420082,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b0e4_00000000000000008937,63348,6859528,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b339_00000000000000007b04,63022,6890991,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c446_000000000000000040a6,63439,6801035,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002703_000000000000000019ae,63179,13278047,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000097ca_0000000000000000113b,63312,6796119,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000abb5_00000000000000002d88,63309,4373472,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c275_00000000000000008937,63348,10910467,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d0d9_00000000000000007c20,63463,6787062,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000dc73_00000000000000005b8f,63033,6822538,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003aa2_00000000000000007237,63051,13289239,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000053a9_00000000000000007416,63402,6794478,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006ec0_00000000000000004896,63066,6766069,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000741f_00000000000000002658,63003,6833243,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008235_000000000000000006ff,63412,10910670,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d057_00000000000000004bbc,63249,6832543,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d8c7_000000000000000016ab,63138,6817881,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000052e0_00000000000000008937,63348,6759721,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000841c_00000000000000008937,63348,6761591,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000da74_00000000000000001a81,63291,6886815,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000097d_000000000000000006ff,63412,6843609,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000064b4_000000000000000026b2,63010,10890451,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007120_00000000000000003e9a,63078,6775008,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000083c5_00000000000000007e2c,63128,6778719,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a749_00000000000000008ad5,63015,6816496,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000acfb_0000000000000000113b,63312,4514929,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d477_00000000000000001539,63415,6862278,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009cd3_0000000000000000409b,63356,6835218,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000be00_00000000000000003345,63314,6792275,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000cf7f_000000000000000006ff,63412,6896447,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002789_0000000000000000024e,63151,13278292,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000072bf_00000000000000002013,63058,6752076,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a559_000000000000000014b4,63132,10905250,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000748_0000000000000000001c,63187,10901023,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009904_00000000000000007a80,63414,6864601,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000076a8_00000000000000003a47,63430,10903924,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000672_00000000000000001b42,63139,10908516,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b1b_00000000000000001a81,63291,6902050,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000026ca_00000000000000001b42,63139,13277897,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003254_000000000000000062e1,63352,13284776,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003970_0000000000000000443d,63194,13288492,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004875_000000000000000015b2,63374,13300269,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005204_00000000000000008af5,63394,6885149,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000058c6_000000000000000016ab,63138,10914084,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006f97_00000000000000002658,63003,6836375,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008e9f_00000000000000000594,63031,6823748,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000deec_0000000000000000736e,63461,6886444,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010b_000000000000000025b2,63105,6797303,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002e36_00000000000000005820,63221,13282399,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000031e3_000000000000000062e1,63352,13284567,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005df4_0000000000000000024e,63151,6801225,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000639f_00000000000000000630,63016,6774475,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006a09_0000000000000000742d,63371,10891758,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006ae3_000000000000000069d0,63343,6867854,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000070a7_00000000000000002658,63003,10895185,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a7db_000000000000000005ac,63037,6894153,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000ad17_000000000000000006ff,63412,4461878,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000bbdb_00000000000000000630,63016,6830801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000cf88_000000000000000006ff,63412,6896238,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000283a_0000000000000000024e,63151,13278712,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000851b_0000000000000000736e,63461,10890915,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008d55_000000000000000073d4,63353,6767570,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a344_00000000000000002d88,63309,10893274,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d585_00000000000000002963,63295,10890643,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002856_0000000000000000024e,63151,13278762,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b55_000000000000000017b6,63258,13280691,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000656a_00000000000000000630,63016,6816138,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000722e_000000000000000019e0,63218,6786381,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000090a9_00000000000000005c14,63468,6843638,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009d83_000000000000000017b6,63258,6890753,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a080_000000000000000006ff,63412,6853356,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b868_00000000000000004f4f,63322,10889825,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d2_000000000000000019e0,63218,6830228,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b77_0000000000000000281f,63341,13280766,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000361a_0000000000000000001c,63187,13286816,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000051bd_000000000000000052e7,63271,6849006,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000067a4_00000000000000007c20,63463,10891465,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007251_000000000000000088ee,63340,6757452,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008d7f_00000000000000005b7a,63393,6810000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000966e_00000000000000003e38,63324,10898993,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a33c_00000000000000003647,63119,6801607,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000aba3_00000000000000002d88,63309,4358486,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d7_000000000000000019e0,63218,6830237,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000075cf_00000000000000008113,63065,6852359,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b221_00000000000000004062,63226,6775367,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c7e0_00000000000000004777,63125,10894831,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d09d_00000000000000007c20,63463,6788398,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009df_00000000000000005bef,63062,6803230,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007a0e_00000000000000002d88,63309,6888823,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008469_00000000000000003647,63119,6760101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000451b_00000000000000005074,63079,13297303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000647c_000000000000000026b2,63010,6872314,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000064cb_0000000000000000736e,63461,10912519,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003c01_00000000000000008937,63348,13289830,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009191_0000000000000000024e,63151,6843545,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003617_0000000000000000001c,63187,13286813,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006d8e_00000000000000005820,63221,10891606,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000712d_00000000000000003e9a,63078,6773858,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000829_000000000000000018b3,63469,10911526,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000505c_00000000000000001b35,63086,6846274,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e4b_00000000000000005d86,63007,6794607,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007af4_00000000000000005820,63221,6890149,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000071ee_00000000000000002180,63130,6803165,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f8_0000000000000000001c,63187,6865334,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a98d_00000000000000004896,63066,6887915,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a9c3_00000000000000003692,63338,236440,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006585_00000000000000000630,63016,6877477,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000cbe6_00000000000000004f13,63104,6854552,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002293_00000000000000008113,63065,13275801,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a38_000000000000000025b2,63105,6777794,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000502e_00000000000000001b35,63086,6846457,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000631d_00000000000000003e38,63324,6869084,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007367_00000000000000001b42,63139,10902559,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000851d_00000000000000007e2c,63128,6778815,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008687_000000000000000031fa,63434,10898322,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008748_000000000000000062e1,63352,6814620,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000874b_000000000000000062e1,63352,10910969,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009f20_000000000000000006ff,63412,6800830,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009fd8_00000000000000002963,63295,6841481,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a7e9_00000000000000002d88,63309,6838144,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b3e8_0000000000000000024e,63151,6787036,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000235b_00000000000000006bd8,63054,13276210,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009f05_000000000000000006ff,63412,6800736,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b333_00000000000000005389,63376,6890903,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b746_0000000000000000024e,63151,6831182,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c56f_000000000000000015b2,63374,6890493,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005e19_00000000000000008af5,63394,6774130,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000074ec_00000000000000000630,63016,6854894,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007d6d_00000000000000002d88,63309,6895861,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007e2b_00000000000000001539,63415,6777015,"{""type"":""MultiPoint"",""coordinates"":[]}"
